VARIABLE_NAME,DESCRIPTION,LOCATION,XPATH,VERSION,REQUIRED,NOTES,FLAG,Analyst
F9-PC-00-PRINCIPALFOR1,Address of Principal Officer (Foreign Line 1),F990-PC-PART-00-SECTION-F,/Return/ReturnData/IRS990/AddressPrincipalOfficerForeign/AddressLine1,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE,Petruzzelli
F9-PC-00-PRINCIPALFOR2,Address of Principal Officer (Foreign Line 2),F990-PC-PART-00-SECTION-F,/Return/ReturnData/IRS990/AddressPrincipalOfficerForeign/AddressLine2,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE,Petruzzelli
F9-PC-00-PRINCIPALFORCITY,Address of Principal Officer (Foreign City),F990-PC-PART-00-SECTION-F,/Return/ReturnData/IRS990/AddressPrincipalOfficerForeign/City,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE,Petruzzelli
F9-PC-00-PRINCIPALFORSTATE,Address of Principal Officer (Foreign State),F990-PC-PART-00-SECTION-F,/Return/ReturnData/IRS990/AddressPrincipalOfficerForeign/ProvinceOrState,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE,Petruzzelli
F9-PC-00-PRINCIPALFORCTRY,Address of Principal Officer (Foreign Country),F990-PC-PART-00-SECTION-F,/Return/ReturnData/IRS990/AddressPrincipalOfficerForeign/Country,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE,Petruzzelli
F9-PC-00-PRINCIPALFORPOST,Address of Principal Officer (Foreign Postal Code),F990-PC-PART-00-SECTION-F,/Return/ReturnData/IRS990/AddressPrincipalOfficerForeign/PostalCode,2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFOR1,Address of Filing Organization (Foreign Line 1),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/AddressLine1,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFOR1,Address of Filing Organization (Foreign Line 1),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/AddressLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFOR1,Address of Filing Organization (Foreign Line 1),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/AddressLine1,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFOR1,Address of Filing Organization (Foreign Line 1),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/AddressLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFOR2,Address of Filing Organization (Foreign Line 2),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/AddressLine2,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFOR2,Address of Filing Organization (Foreign Line 2),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/AddressLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFOR2,Address of Filing Organization (Foreign Line 2),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/AddressLine2,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFOR2,Address of Filing Organization (Foreign Line 2),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/AddressLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORCITY,Address of Filing Organization (Foreign City),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/City,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORCITY,Address of Filing Organization (Foreign City),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/CityNm,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORCITY,Address of Filing Organization (Foreign City),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/City,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORCITY,Address of Filing Organization (Foreign City),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/CityNm,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORCTRY,Address of Filing Organization (Foreign Country),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/Country,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORCTRY,Address of Filing Organization (Foreign Country),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/CountryCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORCTRY,Address of Filing Organization (Foreign Country),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/Country,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORCTRY,Address of Filing Organization (Foreign Country),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/CountryCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORPOST,Address of Filing Organization (Foreign Postal Code),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/ForeignPostalCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORPOST,Address of Filing Organization (Foreign Postal Code),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/PostalCode,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORPOST,Address of Filing Organization (Foreign Postal Code),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/ForeignPostalCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORPOST,Address of Filing Organization (Foreign Postal Code),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/PostalCode,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORSTATE,Address of Filing Organization (Foreign Province or State),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/ProvinceOrState,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORSTATE,Address of Filing Organization (Foreign Province or State),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/ForeignAddress/ProvinceOrStateNm,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORSTATE,Address of Filing Organization (Foreign Province or State),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrState,2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERFORSTATE,Address of Filing Organization (Foreign Province or State),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/ForeignAddress/ProvinceOrStateNm,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUS1,Address of Filing Organization (US Line 1),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/AddressLine1,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUS1,Address of Filing Organization (US Line 1),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/AddressLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUS1,Address of Filing Organization (US Line 1),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/USAddress/AddressLine1,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUS1,Address of Filing Organization (US Line 1),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/USAddress/AddressLine1Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUS2,Address of Filing Organization (US Line 2),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/AddressLine2,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUS2,Address of Filing Organization (US Line 2),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/AddressLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUS2,Address of Filing Organization (US Line 2),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/USAddress/AddressLine2,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUS2,Address of Filing Organization (US Line 2),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/USAddress/AddressLine2Txt,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSCITY,Address of Filing Organization (US City),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/City,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSCITY,Address of Filing Organization (US City),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/CityNm,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSCITY,Address of Filing Organization (US City),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/USAddress/City,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSCITY,Address of Filing Organization (US City),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/USAddress/CityNm,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSSTATE,Address of Filing Organization (US State),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/State,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSSTATE,Address of Filing Organization (US State),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/StateAbbreviationCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSSTATE,Address of Filing Organization (US State),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/USAddress/State,2003V21; 2004v1.0; 2005v3.0; 2005v3.1; 2005v3.2; 2005v3.3; 2005v4.0; 2005v4.1; 2006v3.0; 2006v3.1; 2006v3.2; 2006v3.3; 2006v4.0; 2006v4.1; 2006v4.2; 2006v4.3; 2006v4.4; 2007v1.0; 2007v1.1; 2007v2.0; 2007v2.1; 2007v2.10; 2007v2.11; 2007v2.12; 2007v2.13; 2007v2.14; 2007v2.2; 2007v2.3; 2007v2.4; 2007v2.5; 2007v2.6; 2007v2.7; 2007v2.8; 2007v2.9; 2008v1.0; 2008v2.0; 2008v2.1; 2008v2.10; 2008v2.11; 2008v2.12; 2008v2.13; 2008v2.14; 2008v2.2; 2008v2.3; 2008v2.4; 2008v2.5; 2008v2.6; 2008v2.7; 2008v2.8; 2008v2.9; 2009v1.0; 2009v1.1; 2009v1.10; 2009v1.2; 2009v1.3; 2009v1.4; 2009v1.5; 2009v1.6; 2009v1.7; 2009v1.8; 2009v1.9; 2010v1.0; 2010v2.0; 2010v3.0; 2010v3.1; 2010v3.2; 2010v3.3; 2010v3.4; 2010v3.5; 2010v3.6; 2010v3.7; 2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSSTATE,Address of Filing Organization (US State),F990-PZ-PART-00-SECTION-C,/Return/ReturnHeader/Filer/USAddress/StateAbbreviationCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSZIP,Address of Filing Organization (US Zip Code),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/ZIPCd,2014v5.0; 2014v6.0; 2015v2.0; 2015v2.1; 2015v3.0,FALSE,NA,FALSE,Petruzzelli
F9-PZ-00-FILERUSZIP,Address of Filing Organization (US Zip Code),F990-PC-PART-00-SECTION-C,/Return/ReturnData/IRS990/USAddress/ZIPCode,2013v2.0; 2013v3.0; 2013v3.1; 2013v4.0,FALSE,NA,FALSE,Petruzzelli
